GCIN,pre_epsilon_mean,pre_qobs_valid_days,pre_n_recession_days_predicted,pre_nse,pre_kge,pre_fold_nse_mean,pre_fold_nse_std,pre_fold_kge_mean,pre_folds_scored,post_epsilon_mean,post_qobs_valid_days,post_n_recession_days_predicted,post_nse,post_kge,post_fold_nse_mean,post_fold_nse_std,post_fold_kge_mean,post_folds_scored,delta_epsilon_mean
1235,0.10036256075115271,71,71,0.3348488514021072,0.6607593165234333,0.3205001402667111,0.03539199349536936,0.6485892881781015,2,0.08232104202939404,180,180,0.3829535889645105,0.6183110160228249,0.05840816541408953,0.41583557351740447,0.5170886661349299,5,-0.018041518721758673
1236,0.09360223820123485,343,343,0.7317347309633819,0.8207162612608678,0.6794284075062513,0.06629416619613085,0.727296760350939,4,0.08092549060345718,467,467,0.5776881161288336,0.778081148582505,0.5417696551128468,0.23373282676126778,0.6712113924393439,5,-0.012676747597777677
1237,0.1700271475555855,229,229,0.26828181524364725,0.4558776992928817,-0.2115146887441033,0.6986739159905309,0.26222908834919834,3,,0,0,,,,,,0,
1240,0.07541439648264565,148,148,0.6055259915623679,0.6134005345587947,0.5355201493133401,0.11002480950474851,0.5222880948011369,3,,0,0,,,,,,0,
1241,0.0854054184940954,252,252,0.5785473752723087,0.5233241840564071,0.5883707730663439,0.09982293998516571,0.5503216364913615,4,0.0842613908188308,102,102,0.26982442698779596,0.38888363008260696,0.4729950043375185,0.3664366158499849,0.6126417753700814,2,-0.0011440276752646
1242,0.08842160951139198,252,252,0.5657530696000076,0.5341580369716854,0.5605049292144257,0.05588599871092393,0.5557073787489778,4,0.09296218515538428,707,707,0.4643208953038226,0.5832216858891883,0.4419034384300925,0.21455512459972234,0.618206561122598,5,0.004540575643992295
1243,0.09835505293229142,185,185,0.3043431939006711,0.5097922346608084,0.35743066975560467,0.16130076858399348,0.5596523526299054,3,,0,0,,,,,,0,
1250,0.17058568784139222,216,216,0.2945119864040636,0.43912466158430163,-0.2905101183354803,0.9803908077612308,0.2464850920977233,2,0.1296041500104486,265,265,0.6396934676679453,0.615394400673392,0.3387571581940064,0.46756984839939286,0.33888864142911596,2,-0.04098153783094363
1251,0.13674646415020855,583,583,0.5164749869930922,0.6370923713393247,0.3808559702237697,0.4034576319416856,0.5216679794524475,4,0.153554787828932,1042,1042,0.6005329249100069,0.6242550242413811,0.5841863335178156,0.09173493646604759,0.6208929091371258,5,0.016808323678723452
1253,0.10537621283010971,338,338,0.3241439693219863,0.659427206987685,0.25400183443131524,0.18021660787623986,0.555971110888033,3,0.08742792962584645,240,240,-0.05891794173122267,0.45390049533950316,-0.36434813109103054,1.0963925083446242,0.40531346561250076,2,-0.01794828320426327
1254,0.10676169175566477,338,338,0.33642742156022054,0.6677228043420216,0.2642246541938304,0.12250402010085017,0.5675848082788119,3,0.09982548541559051,1076,1076,0.3322049216643167,0.6514439119212998,0.11694430894015136,0.5986149511730837,0.49359157370367013,5,-0.006936206340074261
1257,0.07384075535307254,133,133,0.4675439953405004,0.5990757852318822,0.37320134712058906,0.06298983555066438,0.5511327855008629,3,,0,0,,,,,,0,
1258,0.09260832985961123,190,190,0.5905058423825955,0.6277277842064477,0.5126153262184294,0.25283805432333245,0.6089084172203657,4,0.08882126272185811,307,307,0.5136253112723665,0.7161838698769518,0.2994246474051895,0.6044907566001736,0.6277836558006367,5,-0.0037870671377531195
1259,0.08450411510483552,186,186,0.12568831798571434,0.39334922660619176,0.12568831798571434,,0.39334922660619176,1,0.07236326158866842,268,268,0.36487883298768164,0.48522323079635454,-0.021764806045463436,0.9597261488112896,0.4619806580400687,4,-0.012140853516167102
1260,0.08890055173066674,186,186,0.027091665733317005,0.3223223661570509,0.027091665733317005,,0.3223223661570509,1,0.08153846831717616,373,373,0.32307388332850084,0.4832710306681214,0.009184257374232651,0.7953902728966995,0.4817522364479746,5,-0.0073620834134905805
1261,0.21578232620947094,241,241,0.28508011164429603,0.5630808095747062,0.32100080889444566,0.17344274800531764,0.5321929890247382,2,0.20882394553341888,570,570,0.6100285618388712,0.756977666841862,0.5524684221928673,0.1646309988188639,0.6910454338971782,5,-0.006958380676052062
1262,0.09224466294464138,90,90,0.5762151486495304,0.5243850495378563,0.6576174324638875,0.14088165318767668,0.6376863753264497,2,,0,0,,,,,,0,
1264,0.10473225630530855,361,361,0.5997262132369066,0.7014275669207783,0.3204450102321537,0.5091325527900777,0.5255849998403431,3,,0,0,,,,,,0,
1269,0.0619946949679507,218,218,0.5906751164621935,0.7817751021830985,0.41834947380714455,0.30502204782319714,0.5875662440113377,4,,0,0,,,,,,0,
1270,0.10998722262166698,145,145,0.5507940237020181,0.7002622073108606,0.5507940237020181,,0.7002622073108606,1,0.08179289986804614,368,368,0.6796088861226266,0.7126695999113846,0.6431688847666175,0.1919413473214632,0.6790357561315229,5,-0.02819432275362084
1271,0.08535664712405758,453,453,0.656034103790775,0.7312599466685468,0.6686605347351479,0.11917675407446768,0.7110437229568335,5,0.07770006874047998,335,335,0.7444649815867506,0.753695480379997,0.7206914294073764,0.1484630112492264,0.7137244564823643,5,-0.0076565783835775975
1272,0.10462217405438423,6,6,0.37169090182648146,0.26793194151208144,0.37169090182648146,,0.26793194151208144,1,0.1655102012131144,85,85,-2.649838015788534,-0.2318253077111958,-10.592821803161353,14.027732025140171,-0.6232308558019773,5,0.06088802715873018
1276,0.11389085485941113,505,505,0.45973484121794117,0.5838296504851461,0.4162512095090657,0.28724195881939024,0.5724660895735157,4,0.1241077780331436,95,95,0.7813633696777317,0.8079856409298116,0.7813633696777317,,0.8079856409298116,1,0.010216923173732476
1278,0.11983597850885944,69,69,0.7199088892090766,0.6456738058864933,-6.1783005943692695,12.898534217487386,0.22644145954441214,4,0.11999990256889811,53,53,0.7677044040922474,0.6838239803503428,0.7677044040922474,,0.6838239803503428,1,0.0001639240600386782
1279,0.12733923152521037,69,69,0.7065577246282881,0.6213291919798953,-1.4890291745101116,3.4279118950655922,0.3013077692288213,4,0.11854492630089186,362,362,0.5559131797116871,0.6516854609877807,0.4857454819536694,0.2235215615164963,0.6191542673148624,5,-0.00879430522431851
1281,0.18693732711260264,354,354,0.6400350282597607,0.6640924086790612,0.6354441936421872,0.04180787822360433,0.6630992232262773,2,0.2141188674424527,845,845,0.5189956125052477,0.4969797200491688,0.49070211966588806,0.1604289653002036,0.5117966070193696,5,0.027181540329850068
1283,0.08835889986731152,374,374,0.48656381434605234,0.5969836023373304,-0.1051934054347057,1.1920626176483624,0.3377562115738707,5,0.10982086484316532,237,237,0.6048189694784484,0.744516652346839,0.5617478588682291,0.1101500699606592,0.671471414461356,4,0.0214619649758538
1284,0.09191094968844665,356,356,0.47036540750564493,0.5678119102301951,-0.12252016900953369,1.3487682283424154,0.3523230206494671,5,0.11443289834731273,339,339,0.6966192286903925,0.7579687753973694,0.6462140881361587,0.1110486805060976,0.6697845907576319,5,0.022521948658866073
1285,0.05209264283378919,3,3,-402.463872803961,0.5538286273446995,-402.463872803961,,0.5538286273446995,1,0.11845519642035167,3,3,-43.80856994296107,-1.2702339934416194,-43.80856994296107,,-1.2702339934416194,1,0.06636255358656248
1286,0.05474698171019554,3,3,-488.6029745623207,0.5611684065229581,-488.6029745623207,,0.5611684065229581,1,0.13473297908711127,78,78,-0.2346399312629177,0.3012330650539079,-13.591708311520751,24.596421704809423,-0.16154445183012098,4,0.07998599737691572
1296,0.09187716579153424,210,210,0.37894185210804054,0.6949098602086028,0.357493904740339,0.11349851436994922,0.6432284925522171,2,0.10023936563598354,757,757,0.7020300572317679,0.7698442483375947,0.6816944232563037,0.042659546251030744,0.708168978743583,5,0.008362199844449303
1297,0.07291013619719822,829,829,0.6481848327840827,0.6887986165597595,0.6676514141653461,0.07016317096171312,0.7069770940532949,4,0.07489224446851243,994,994,0.6393260979317592,0.7317494206834916,0.6452584445245518,0.17632792548685453,0.7399863205261438,5,0.0019821082713142174
1298,0.08202465515928974,723,723,0.4989562144127634,0.5963242569015672,0.470519315001693,0.09447211939757531,0.6044931938749688,4,0.0886526593678483,1046,1046,0.6163398683927855,0.7582462689670308,0.6081706135908744,0.10146101316630068,0.7419244637360464,5,0.006628004208558566
1300,0.07598482390696353,220,220,0.7041888557321916,0.7917269840726805,0.661041922336425,0.040666577701273694,0.7785194265980917,2,0.06727480415380403,979,979,0.717796757082004,0.8042865371148382,0.7294427128963159,0.05095132015120634,0.7846155874004525,5,-0.008710019753159493
1304,0.08206725550970959,1689,1689,0.07033681775134493,0.13800349551963942,0.09456575507447533,0.24846264377769653,0.13489318852558765,3,0.08865223403503825,1703,1703,0.06006447329592701,0.06249668318279655,0.031246433693739167,0.07597923448106177,0.07216133220128351,4,0.006584978525328661
1305,0.14597320432146696,1173,1173,-0.40987479429971985,0.20620650678245456,-0.657757317910988,0.9936701785396616,0.11949421790747446,3,0.11644839566066727,1110,1110,-2.6577854608655613,-0.6578290444390105,-4.516435724144504,3.2534998609551793,-0.784421397429643,4,-0.029524808660799692
1306,0.11359999470144816,584,584,0.6056863794304472,0.7929852317882033,0.4621903797630088,0.4322829509726547,0.67732741039809,2,0.09575041968697215,1644,1644,0.6100009736074492,0.8060818844916782,0.5793381066900504,0.1868468164012197,0.7084316828320573,5,-0.01784957501447601
1307,0.08919557524012758,1410,1410,0.19432224816734234,0.5153157842061291,0.195585997424159,0.1871011954721565,0.5095187582217052,4,0.09643894625357545,1565,1565,0.5629738254726149,0.6132956376429759,0.4747944438574496,0.3029875969248243,0.596585061167669,5,0.007243371013447866
1310,0.09281497607972292,1564,1564,0.6708239470665311,0.6031457453184876,0.6730187713828363,0.05294455706480577,0.6011640974307361,3,0.09082309121322048,1961,1961,0.7160536567220781,0.6257281935412515,0.7164792843559763,0.041526947010977415,0.6417413936931955,5,-0.0019918848665024386
1311,0.08790511524012266,1936,1936,0.6452144886656632,0.6185785577054808,0.6547186830287354,0.09506336936626592,0.6070769711823676,4,0.08899594061356438,1864,1864,0.7502085211967673,0.6691910693386843,0.7366415996887724,0.031153678870974665,0.6823581610179064,5,0.0010908253734417117
1312,0.09960886821340892,823,823,0.34832316739113944,0.4884992014366364,0.41148526750382103,0.19544355086485735,0.5055566626732272,3,0.09945425861760189,342,342,0.5796154290374167,0.5548920219729037,0.5813259006207813,0.028579940070947888,0.554535096230795,2,-0.0001546095958070287
1314,0.07435601580295632,981,981,0.31043431995718407,0.46716882403697446,0.3240334470590963,0.1248654792386228,0.4801503634751484,4,0.0767301961540754,1201,1201,0.514944469584355,0.6992374193147393,0.4798795816120821,0.2438034977109449,0.6591224463136067,5,0.0023741803511190818
1315,0.07121864596019693,571,571,0.4836386974030157,0.58340989599321,0.5015958934420962,0.13672472815858205,0.5704964253723598,3,0.06559271535621543,946,946,0.5462853692291081,0.608467382611904,0.3254211443449312,0.4800971842603693,0.5894885255717075,4,-0.005625930603981505
1316,0.0455913409659708,270,270,-0.6908133173903495,0.5070504200816375,-0.7903321777414041,0.1120896233871758,0.4820665269673674,2,0.04895080951927554,1007,1007,0.5015694967458451,0.6624638907295349,0.15953780401814685,0.8810708331395185,0.5962243421121829,5,0.0033594685533047397
1317,0.051918468501300837,663,663,0.5603332876839284,0.7013572270203927,0.5531576244286919,0.020544253143864096,0.618727357542571,3,0.046609448662329245,1532,1532,0.7188883261449551,0.7457290875963212,0.6987059375575615,0.164427525908424,0.7293002853343897,5,-0.005309019838971592
1318,0.06027657776333702,576,576,0.3709826123484026,0.6664012026709671,0.44227207834583526,0.3023645281610846,0.6157665915745381,2,0.05314589200814249,785,785,0.8231470302457087,0.8637452685347505,0.8280716861398988,0.025857536746941714,0.8637633279425668,3,-0.007130685755194537
1319,0.068559493701905,500,500,0.4716774912876698,0.7090663784206965,0.46995567799736787,0.08657085153394904,0.6940034836868547,2,0.07051376092793613,1189,1189,0.6122177615851621,0.6914315093894003,0.2970451125500775,0.7090671261150779,0.644859540351645,5,0.00195426722603112
1322,0.2889378342245306,728,728,0.5866845835568286,0.5592758632025725,0.5885099754750276,0.07958837910348424,0.547553344738448,2,0.25203547280362965,1652,1652,0.6795251692218991,0.6392779100505824,0.6706817558633629,0.08066329909239822,0.615489592109898,5,-0.036902361420900975
1324,0.06031667992497401,301,301,0.5426466673131293,0.572342222350005,0.5569880682122622,0.08173739757047016,0.5843805880217053,2,0.0733868520165465,1094,1094,0.5543373899382251,0.5902562837255325,0.538938813506791,0.20558956651713503,0.5832453950716784,5,0.01307017209157249
1325,0.05664947832339985,708,708,0.22229620458157873,0.3681442872153169,0.18262054959963037,0.3394923699501116,0.39036003371500044,4,0.07067964211537986,1165,1165,0.27130320818239695,0.4064348469413559,0.2614167562260957,0.37351006670418624,0.42865741778346467,5,0.014030163791980008
1327,0.06706817296166682,1233,1233,0.5850233957932987,0.5761323234006137,0.5907139731789618,0.08456860666040739,0.5631460451477786,3,0.0757680366093053,1639,1639,0.643759382304864,0.6209412114128092,0.6355002403605009,0.14605609101089653,0.6553344389025209,5,0.008699863647638473
1328,0.08438985527059827,359,359,0.6407949876582417,0.5697127772597937,-1.9083955059101523,4.434165109897474,0.5935538557166358,3,0.0803372900517005,197,197,0.5872080577557914,0.6743572997219489,0.6318629902337802,0.18322017841315913,0.7059533337409203,2,-0.004052565218897769
1330,0.09274245161385763,1575,1575,0.6327530620283364,0.6592547634747512,0.6414892248934748,0.0607211835528323,0.6640917927247939,4,0.09569296247141412,1823,1823,0.7152481054026562,0.7179215423416437,0.6924373461913085,0.061014681277026556,0.7186646441209603,5,0.0029505108575564876
1331,0.09764539293822024,546,546,0.5583615607412756,0.7828230484455112,0.5151486501633502,0.11886639337417654,0.758025090415775,2,0.10104283863520921,1595,1595,0.6450188555091803,0.7733214813291122,0.6352204889151062,0.03649923164644557,0.6864458405025238,5,0.0033974456969889794
1332,0.08779381196592488,1423,1423,0.6735796955181805,0.6484076143584707,0.6568962770813416,0.09080510074114206,0.6339159416184053,4,0.0955809759579494,1704,1704,0.5939515366831309,0.568849330975953,0.6005318059754954,0.25993123224784376,0.581462502073166,5,0.007787163992024518
1333,0.1242170836323076,1027,1027,-2.6729227299134672,-0.4544339907056587,-3.488427618216317,3.193394907940111,-0.6761124126592112,3,0.10510597515071854,1128,1128,-1.5112733828525076,-0.309672060988196,-1.6530003171660477,1.064859909631383,-0.26379324722225117,4,-0.019111108481589062
1334,0.10533754245136956,1657,1657,0.6341706775320975,0.5362953675923954,0.6000804818784553,0.09973265521674415,0.5280120025791352,4,0.11406152365395648,631,631,0.6590056131373263,0.5594699561740046,0.7060010659848718,0.13055138607653233,0.6080310201803105,2,0.008723981202586925
1335,0.17433080126347014,803,803,0.6248442628985029,0.7480636585706466,0.6063390790845844,0.1746060837001203,0.7456595694730636,4,0.20443074184045354,1415,1415,0.6102696546128829,0.7865591099731205,0.5887475919653428,0.25113650346961125,0.7119786401631281,5,0.030099940576983397
1336,0.11163075856128886,942,942,0.6279286734386302,0.7519408195685094,0.5762997126162936,0.2017718172506812,0.7204866336695337,4,0.12768417784626226,1447,1447,0.6910184294210996,0.7468628292354572,0.6386413247858024,0.22553296158048863,0.722857223895521,5,0.016053419284973405
1337,0.0957504914264821,562,562,0.6636253749191273,0.7282341911643588,0.6695409690008035,0.18458969087774843,0.7070538231982493,2,0.09225694917301325,1547,1547,0.5307078219667787,0.6976690254212161,0.49462325079513725,0.2967862164096682,0.6593807648364294,5,-0.0034935422534688593
1339,0.16339889769212787,791,791,0.6026002544242568,0.6787446511510391,0.6158422048255993,0.056931914832462883,0.6614804952221027,3,0.1601130468015735,777,777,0.652913417651628,0.7343769468010394,0.586210483074433,0.2571243840455875,0.6991690515897281,5,-0.0032858508905543593
1340,0.1610748472358477,383,383,-2.368987590565474,-0.1279120962682465,-3.7625051932350178,2.4486353276032595,-0.31662768160843613,3,0.1513725131502287,466,466,-3.184637119334223,-0.37469132068276867,-4.2392132030040965,2.096486902077635,-0.4569288347547637,5,-0.009702334085618991
1341,0.5113364149510562,399,399,-2.0707594754112946,-0.34143227624146966,-4.921426386638239,6.084170518083107,-0.8244262385278022,3,0.37847703327050153,348,348,-3.1764289525751366,-0.4384509282121998,-3.8061242137465428,4.143582153392722,-0.40418587442509163,3,-0.13285938168055467
