GCIN,regime,mean_post,mean_pre,median_post,median_pre,std_post,std_pre,q25_post,q25_pre,q75_post,q75_pre,count_post,count_pre,delta_mean,relative_delta_mean
13,mid,10.598238945007324,11.756750106811523,6.312963008880615,9.99892807006836,10.269164085388184,9.178850173950195,1.6901330947875977,3.334774971008301,18.479633331298828,18.57284927368164,1724.0,1060.0,-1.1585111618041992,-0.09854008559159483
14,high,0.12880286574363708,0.30650728940963745,0.06640162318944931,0.05348857864737511,0.2059205174446106,1.1092983484268188,0.03420222923159599,0.030233150348067284,0.15296240150928497,0.1946195363998413,181.0,160.0,-0.17770442366600037,-0.5797722592773444
14,low,2.971804141998291,14.034167289733887,2.402470588684082,14.243267059326172,2.5642282962799072,5.5006608963012695,0.9714987277984619,9.703171730041504,4.649615287780762,17.133106231689453,264.0,77.0,-11.062363147735596,-0.7882450678657514
14,mid,1.9960285425186157,4.577378273010254,0.5964082479476929,1.376554250717163,3.628701686859131,6.68297815322876,0.20998790860176086,0.2868945002555847,2.5674264430999756,5.365333557128906,1744.0,984.0,-2.581349730491638,-0.5639362920281541
15,high,0.08394274860620499,0.093863844871521,0.055042073130607605,0.0614912211894989,0.09403835237026215,0.12393075227737427,0.036343928426504135,0.03797643259167671,0.09473947435617447,0.11013283580541611,325.0,369.0,-0.00992109626531601,-0.1056966745704463
15,low,5.893006801605225,8.27332878112793,3.80108380317688,6.362597465515137,5.283552169799805,5.847008228302002,2.0456738471984863,3.403782367706299,10.020956039428711,12.388787269592285,385.0,309.0,-2.380321979522705,-0.2877103089330131
15,mid,1.5613194704055786,1.7897721529006958,0.3824394941329956,0.665127158164978,2.8829081058502197,2.8657166957855225,0.16874995827674866,0.23937150835990906,1.3834632635116577,1.8675816059112549,2837.0,2711.0,-0.2284526824951172,-0.12764344451603093
16,high,0.09521794319152832,0.16072885692119598,0.07013293355703354,0.09071867167949677,0.10651599615812302,0.24485990405082703,0.04086229205131531,0.04212725907564163,0.1035461574792862,0.1669130027294159,251.0,236.0,-0.06551091372966766,-0.40758650925880174
16,low,9.484914779663086,13.90369987487793,7.906515121459961,13.269099235534668,8.010677337646484,8.91446590423584,2.1992404460906982,6.152035713195801,15.01837158203125,22.184165954589844,254.0,233.0,-4.418785095214844,-0.3178136132813813
16,mid,2.497880220413208,3.3167617321014404,0.480930358171463,0.8003720045089722,4.7331671714782715,5.340724945068359,0.1775861382484436,0.24276745319366455,2.0189568996429443,3.6642675399780273,2222.0,1673.0,-0.8188815116882324,-0.2468918715995327
17,high,0.08634120225906372,0.08702743798494339,0.05744418501853943,0.054848287254571915,0.08248268812894821,0.12607239186763763,0.039980486035346985,0.037992436438798904,0.10399945825338364,0.09144287556409836,260.0,245.0,-0.0006862357258796692,-0.007885280111295414
